game,move_count,move_times,moves_to_mate,starting_variation,winner,sims,exploration_alg
game13,20,"[63.59968286199728, 34.26934485599486, 53.82361529499758, 62.99552975099505, 64.30988698599685, 30.545318240001507, 43.324284194997745, 19.983220195004833, 38.51388543200301, 29.183702521004307]",mate_in_3,1,draw,1000,UCB
game11,20,"[46.39336662199639, 58.78703923600551, 46.078121116996044, 21.360441992001142, 35.74432840100053, 56.59767428199848, 59.4368539759962, 60.06903894699644, 60.000911602001, 10.049387330000172]",mate_in_3,1,draw,1000,UCB
game19,20,"[33.98781426400092, 13.383465368002362, 16.205990263995773, 11.536360221994983, 63.02888793299644, 23.673685103000025, 60.976980546998675, 57.098259535996476, 31.52405560400075, 59.57536152099783]",mate_in_3,1,draw,1000,UCB
game8,5,"[13.324294382997323, 6.206402133000665, 2.512277093999728]",mate_in_3,1,White,1000,UCB
game1,20,"[42.022749160001695, 51.97730896600115, 61.958560774000944, 10.800681754000834, 62.60027321000234, 64.08829877300013, 55.07336104300339, 63.8190103099987, 65.11604609999631, 64.63516266499937]",mate_in_3,1,draw,1000,UCB
game22,9,"[62.87448296100047, 17.142392303001543, 12.603759235003963, 3.1307355239987373, 2.9250938590048463]",mate_in_3,1,White,1000,UCB
game16,13,"[58.35087385299994, 60.687345319995075, 23.205884130002232, 18.811280458998226, 10.45804340900213, 3.281616321997717, 3.577148219999799]",mate_in_3,1,White,1000,UCB
game4,7,"[9.819411947995832, 9.887659813997743, 24.27836141899752, 2.1823710140015464]",mate_in_3,1,White,1000,UCB
game24,7,"[64.1840081009941, 22.441354066002532, 8.55809043100453, 3.364302611000312]",mate_in_3,1,White,1000,UCB
game25,7,"[37.87002563299757, 10.743045461000293, 2.6292985640029656, 3.289898576003907]",mate_in_3,1,White,1000,UCB
game21,20,"[38.23702556000353, 59.34312928500003, 18.478674207006407, 63.00597504799953, 25.968743461002305, 18.226192499001627, 11.59073197899852, 30.298654545003956, 33.399922652002715, 28.71470840400434]",mate_in_3,1,draw,1000,UCB
game17,13,"[21.869666318998497, 10.754260891997546, 16.97150942099688, 39.164489283000876, 7.945279804000165, 2.6817467540022335, 2.4871834400037187]",mate_in_3,1,White,1000,UCB
game18,9,"[44.77004454500275, 33.318054721996305, 9.907962566998322, 2.9798258540031384, 3.526979902002495]",mate_in_3,1,White,1000,UCB
game27,3,"[5.79719572099566, 3.0054110100027174]",mate_in_3,1,White,1000,UCB
game20,20,"[11.49842370400438, 3.4686642059969017, 3.0718361719991663, 26.041987799995695, 59.52983109399793, 42.74492668700259, 60.38962878000166, 32.284083216996805, 43.015670193002734, 61.09023029499804]",mate_in_3,1,draw,1000,UCB
game9,17,"[60.200930017002975, 52.572075682001014, 22.05752866900002, 11.043992220998916, 25.465118823995, 62.33943599600025, 31.23165277199587, 61.470735811999475, 2.9743332130019553]",mate_in_3,1,White,1000,UCB
game7,9,"[10.901882705999014, 29.47763317800127, 18.386039026001527, 7.761863340994751, 2.8941026629981934]",mate_in_3,1,White,1000,UCB
game2,15,"[26.77778513800149, 52.757413984996674, 13.46064486799878, 11.984197652003786, 3.581273243005853, 61.06928831500409, 28.29517813699931, 3.9463852269982453]",mate_in_3,1,White,1000,UCB
game15,20,"[62.196664596005576, 62.89663018199644, 15.849938815001224, 21.947652212998946, 28.88397668700054, 57.12070426099672, 61.23880639399431, 37.285834791000525, 59.21610822200455, 56.05270220500097]",mate_in_3,1,draw,1000,UCB
game6,11,"[20.45192910500191, 9.752882263004722, 39.6052503030005, 15.204850474998238, 2.7422116629968514, 3.040902583998104]",mate_in_3,1,White,1000,UCB
game28,20,"[61.069934001003276, 48.12564230700082, 37.192693994002184, 59.18782334199932, 57.72348085399426, 58.514559110000846, 61.98973850400216, 58.92505515400262, 51.403212926998094, 56.1003185199952]",mate_in_5,0,draw,1000,UCB
game0,3,"[11.198398423999606, 3.2910603520067525]",mate_in_5,0,White,1000,UCB
game14,9,"[13.311264105999726, 10.22115266900073, 10.771652360002918, 15.043817606005177, 3.13376583000354]",mate_in_5,0,White,1000,UCB
game23,13,"[51.807246850999945, 32.00727606700093, 19.38581330099987, 10.311883062000561, 11.765191560996755, 5.633256057000835, 2.35406146600144]",mate_in_5,0,White,1000,UCB
game5,5,"[19.461596394998196, 32.62997306800389, 2.9198118390049785]",mate_in_5,0,White,1000,UCB
game12,20,"[31.278868418005004, 23.927958077001676, 45.656574218999594, 65.48141230100009, 62.55018841299898, 63.4274863929968, 65.28917786500097, 59.529655398000614, 58.44772843199462, 63.29595347199938]",mate_in_5,0,draw,1000,UCB
game3,5,"[38.33914383400406, 9.951623502995062, 3.4968993949951255]",mate_in_5,0,White,1000,UCB
game26,19,"[17.184892751000007, 65.08053371699498, 58.26870691899967, 66.00207647700154, 61.354495776002295, 47.70955296000466, 11.291326904000016, 16.112394869000127, 14.832190643996, 2.9861999249988003]",mate_in_5,0,White,1000,UCB
game29,20,"[62.63884641199547, 67.04343805000099, 47.72190714300086, 9.663187625999853, 64.6868519280033, 37.706800298001326, 38.08915858199907, 65.28033052400133, 30.03865987899917, 61.99891733999539]",mate_in_5,0,draw,1000,UCB
game10,20,"[34.18531164700107, 11.341072417002579, 64.32343036399834, 68.5574878510015, 38.7782024420012, 64.39629258200148, 31.016327784003806, 67.53384808999544, 64.98983679499361, 65.51292110199574]",mate_in_5,0,draw,1000,UCB
game13,7,"[47.48776379800256, 21.445610187001876, 9.324391648005985, 3.4474778389994754]",mate_in_5,0,White,1000,UCB
game11,20,"[14.554158837003342, 28.23389907199453, 20.680745135003235, 31.044140791003883, 18.102323330000218, 56.982755439996254, 8.508105638997222, 55.84090029600338, 9.744985700002871, 20.410224450002715]",mate_in_5,0,draw,1000,UCB
game19,20,"[69.93092951799918, 18.305963430000702, 17.886604407998675, 30.605695801001275, 8.73670576600125, 7.069328584999312, 60.67758595300256, 45.12833040999976, 55.15547908100416, 52.91905775600026]",mate_in_5,0,draw,1000,UCB
game8,3,"[17.846198346000165, 3.303296436999517]",mate_in_5,0,White,1000,UCB
game1,20,"[64.84887479899771, 3.199192216001393, 2.9168250639995676, 42.02857632800442, 13.865057973998773, 9.630562350001128, 20.923562365002, 10.220547236996936, 65.67474839799979, 63.76159654300136]",mate_in_5,0,draw,1000,UCB
game22,3,"[10.442739587997494, 3.4593505739976536]",mate_in_5,0,White,1000,UCB
game16,15,"[28.81712669999979, 20.010038584005088, 8.71490345899656, 11.074246979005693, 6.934715976996813, 2.429684554001142, 2.8311017789965263, 2.5598110830032965]",mate_in_5,0,White,1000,UCB
game4,20,"[11.258553170999221, 3.1549520759945153, 2.6086702729953686, 16.461982124004862, 3.305080281003029, 63.660953086997324, 21.473589882996748, 40.22498362799524, 36.04781431599986, 11.154307496995898]",mate_in_5,0,draw,1000,UCB
game24,9,"[33.11977501599904, 12.961046283999167, 3.3027095709985588, 2.912798651996127, 3.102169904006587]",mate_in_5,0,White,1000,UCB
game25,15,"[16.555481353003415, 22.994545022003877, 61.89516726799775, 10.119266766996589, 3.277390925999498, 13.141193133000343, 17.56640527700074, 3.1023390499976813]",mate_in_5,0,White,1000,UCB
game21,20,"[14.149398662993917, 38.718392005997885, 42.452052887005266, 35.40527494500566, 14.463516477000667, 33.59145471699594, 63.12400213100045, 47.24727350399917, 34.518997464001586, 59.1995571150037]",mate_in_5,0,draw,1000,UCB
game17,20,"[51.57476748499903, 31.384882815997116, 66.62513711600332, 26.685861523998028, 17.79863200899854, 65.53086566300044, 63.38231895700301, 22.957462643003964, 10.251673384998867, 2.785800999998173]",mate_in_5,0,draw,1000,UCB
game18,20,"[17.640587779998896, 62.680880615000206, 32.13225011400209, 58.54834582899639, 15.11524450500292, 26.49207587500132, 55.61363088800135, 32.377007407994824, 11.31235743000434, 56.93657281200285]",mate_in_5,0,draw,1000,UCB
game27,7,"[27.64009507499577, 16.020056736997503, 31.118130937000387, 3.539375843000016]",mate_in_5,0,White,1000,UCB
game20,7,"[54.9080642389963, 15.784388299005514, 10.602694770001108, 2.691141630006314]",mate_in_5,0,White,1000,UCB
game9,20,"[32.04668715599837, 68.07789992100152, 10.79985396900156, 41.82362015599938, 41.286163249998935, 38.71511864799686, 48.16706550100207, 12.112278702996264, 22.838503694998508, 5.91444098699867]",mate_in_5,0,draw,1000,UCB
game7,5,"[22.731575682002585, 20.331373234999774, 3.2327316320006503]",mate_in_5,0,White,1000,UCB
game2,7,"[20.067673554003704, 11.283775438001612, 11.443196868996893, 3.358364426996559]",mate_in_5,0,White,1000,UCB
game15,13,"[28.25384944400139, 17.599776164002833, 17.261456227002782, 36.494151829996554, 15.739541255003132, 10.400457727002504, 3.4904645299975527]",mate_in_5,0,White,1000,UCB
game6,20,"[22.360703051999735, 11.90678256299725, 29.983590058000118, 17.41634593100025, 21.975040905999776, 61.388326988999324, 59.85470828099642, 64.21898744800274, 59.16945068199857, 60.837386147999496]",mate_in_5,0,draw,1000,UCB
game28,20,"[19.607983018002415, 13.587606731998676, 50.441575667995494, 15.034544690002804, 60.3483735599948, 56.07699110300018, 52.63484831400274, 6.542565140000079, 45.25600580000173, 10.09439651700086]",mate_in_2,1,draw,1000,UCB
game0,20,"[39.766076316002, 51.70477405300335, 7.806861814002332, 3.1446765979999327, 20.86828747099935, 3.3235901830048533, 47.84432784600358, 35.96795705599652, 23.458720552996965, 3.758625378999568]",mate_in_2,1,draw,1000,UCB
game14,15,"[23.163316286001645, 19.984713803001796, 15.323683171001903, 11.63190710300114, 21.09887637400243, 33.06827026500105, 6.732497458004218, 3.3064534719960648]",mate_in_2,1,White,1000,UCB
game23,20,"[20.99415089499962, 14.961463681000168, 24.002522472001147, 37.15110308200383, 16.198897216003388, 20.962669481996272, 59.07831271500618, 59.09134718200221, 61.83611255999858, 57.48852775100386]",mate_in_2,1,draw,1000,UCB
game5,11,"[40.18614853799954, 46.871979039002326, 13.948860093994881, 9.025317452993477, 14.181209486996522, 2.8230740840008366]",mate_in_2,1,White,1000,UCB
game12,20,"[42.22822764500597, 3.903213837002113, 2.9169445160005125, 2.255371961997298, 3.4888635870011058, 3.3192437480029184, 32.622259812000266, 54.92003353400651, 55.25679642899922, 51.648854307000875]",mate_in_2,1,draw,1000,UCB
game3,20,"[10.887813137000194, 17.60674329199537, 3.205169852000836, 2.843350808005198, 21.047449653000513, 33.91665910300071, 12.940557119000005, 7.873824535003223, 3.954791734999162, 2.9055505599972093]",mate_in_2,1,draw,1000,UCB
game26,15,"[12.302655015002529, 12.32503741599794, 11.997443653999653, 8.436564791001729, 17.508806621000986, 55.21001254699513, 54.425190203000966, 3.583268220005266]",mate_in_2,1,White,1000,UCB
game29,13,"[54.15898107999965, 19.68124198300211, 61.67253376100416, 60.69029925799987, 5.953762322002149, 2.153477904997999, 2.213266244994884]",mate_in_2,1,White,1000,UCB
game10,20,"[52.38898461499775, 10.329354302004504, 9.855551941996964, 9.567515907998313, 6.30082763700193, 3.1554991180018988, 4.022218114994757, 50.208446454002114, 11.600981855997816, 11.760340130000259]",mate_in_2,1,draw,1000,UCB
game13,20,"[17.09313962399756, 21.123068456006877, 15.491420716003631, 15.206987290999677, 23.22641618399939, 25.54065123199689, 19.0147180129934, 9.858469304002938, 8.692305402000784, 9.736353483996936]",mate_in_2,1,draw,1000,UCB
game11,5,"[22.226687071000924, 8.446284187004494, 3.161221876995114]",mate_in_2,1,White,1000,UCB
game19,13,"[40.81254599300155, 9.382157826003095, 55.66318187300203, 58.4427488920046, 57.09429212899704, 15.604569233000802, 4.628907122001692]",mate_in_2,1,White,1000,UCB
game8,20,"[20.489895601996977, 35.54787710399978, 36.42676651900547, 44.01751497099758, 15.682701218000147, 16.151984091004124, 33.306659109002794, 25.158902972005308, 15.065225537000515, 41.0325663209951]",mate_in_2,1,draw,1000,UCB
game1,5,"[33.446584077995794, 8.027796914000646, 2.7583910130051663]",mate_in_2,1,White,1000,UCB
game22,20,"[11.777608156000497, 36.65628948700032, 52.38778881700273, 56.267805801995564, 16.2379000180008, 44.8568591430012, 22.960203579001245, 26.797672845001216, 14.743076185994141, 7.795261031998962]",mate_in_2,1,draw,1000,UCB
game16,20,"[48.383094201999484, 24.124423435998324, 42.069288320999476, 10.527558809000766, 9.69600219700078, 56.611702952002815, 35.39061377899634, 32.53274436599895, 27.388788545998977, 54.624968912998156]",mate_in_2,1,draw,1000,UCB
game4,11,"[9.518246695995913, 19.83230487099354, 15.459930334000092, 10.736290187996929, 25.183841578000283, 3.2643966440009535]",mate_in_2,1,White,1000,UCB
game24,3,"[21.564999873000488, 2.3717885950027267]",mate_in_2,1,White,1000,UCB
game25,3,"[33.12676852099685, 3.4635658330007573]",mate_in_2,1,White,1000,UCB
game21,20,"[39.34931988000608, 3.2908979560015723, 23.77506899999571, 48.67158713899698, 7.746635465999134, 10.88523272099701, 2.554963679998764, 28.127893445001973, 38.38508522200573, 11.852192548998573]",mate_in_2,1,draw,1000,UCB
game17,7,"[54.738745497998025, 8.3229373429931, 3.5029292380058905, 3.3292712879992905]",mate_in_2,1,White,1000,UCB
game18,5,"[27.652516520000063, 3.8204350050000357, 4.087931119000132]",mate_in_2,1,White,1000,UCB
game27,19,"[14.748801463996642, 35.60104725299607, 7.388532103999751, 22.375528668999323, 27.888158015004592, 21.984588314000575, 9.151120376001927, 3.47477495399653, 10.138305169995874, 3.803725685997051]",mate_in_2,1,White,1000,UCB
game20,17,"[20.05938679099927, 3.328454355003487, 8.307946661996539, 3.4829269879992353, 3.201738256000681, 10.446429581999837, 2.551789432000078, 2.5041596939990995, 2.7057479829963995]",mate_in_2,1,White,1000,UCB
game9,3,"[36.87009211699478, 3.8262760090001393]",mate_in_2,1,White,1000,UCB
game7,20,"[27.535679321001226, 55.35650781599543, 38.98517753199849, 47.31865274900338, 10.173012166000262, 8.185832678995212, 8.178554326004814, 55.94036893299926, 53.7872285859994, 12.33610066500114]",mate_in_2,1,draw,1000,UCB
game2,3,"[54.581323543003236, 3.953369515002123]",mate_in_2,1,White,1000,UCB
game15,20,"[24.119755432999227, 9.041840496000077, 3.327190261996293, 16.540947641005914, 20.803878637998423, 27.50883428099769, 9.658224250000785, 16.294085610003094, 28.396919710001384, 15.592491101000633]",mate_in_2,1,draw,1000,UCB
game6,20,"[55.300689626994426, 3.5272248620021855, 3.846429552002519, 59.746091127999534, 59.079516281002725, 54.31334199900448, 51.59065107499919, 10.470340025000041, 56.777428760993644, 57.19380994999665]",mate_in_2,1,draw,1000,UCB
